JANUARY 162225696.0
FEBRUARY 127513240.0
MARCH 199751536.0
APRIL 383005056.0
MAY 166502512.0
JUNE 134454288.0
JULY 80971272.0
AUGUST 87280448.0
SEPTEMBER 74265536.0
OCTOBER 51709960.0
NOVEMBER 293407744.0
DECEMBER 57323500.0
